Product,Review,Sentiment
PocoF2Pro,There is a problem with the camera. Don't buy. It has been 5 days since purchase,1
PocoF2Pro,Heating,1
PocoF2Pro,Not satisfied with the battery backup of the phone and no sollution provided by flipkart...poor service by flipkart,1
PocoF2Pro,Monthly security patches not coming.It seems to be a dabba mobile.,1
PocoF2Pro,Phone was hanging,1
PocoF2Pro,"I purchased this phone for a good performance because of very powerfull flagship snapdragon 870 processor but poco has disappointed me by very poor performance. Even sometimes the do not respond on touching flashlight, how can we call it a flagship smartphone if it can't even glow flashlight on touching. I suggest that :- Don't buy poco phones as it's hardware is not properly optimised by it's software.",1
PocoF2Pro,Very bad phone... Battery issue... It takes about 2hr to charge. Software issue..not optimize d.. Camera is also not good..,1
PocoF2Pro,"Never expected it has "" Your call is being recorded",1
iQOO9SE,Flaship killer mobile simply awesome must buy and useCamera simply awesome 4/5👍😎Display super 4/5Speaker super 4/5Performance super 4.5/5Charging speed 4.5/5Battery backup impressive performance 1.5 Day👍 Mobile Software performance 4/5Overall iQOO 9SE Beast performance 😎,5
iQOO9SE,Phone is awesome but the battery could've been better Camera is nice UI management could've been better,4
iQOO9SE,Everything is good but fun os is like a hell if you try to merge to calls it will not happen like that many functionality is not working,1
iQOO9SE,THIS IS A NICE PRODUCT.ALL THE FEATURES ARE GOOD.BUDGET MOBILE PHONE.,5
iQOO9SE,So beautiful ❤️ mobile,5
iQOO9SE,IQOO ( INTELLIGENCE QUOTIENT) Level is High,5
iQOO9SE,Awesome,5
iQOO9SE,Good Quality Phone,5
iQOO9SE,THE device is Good I Got Some Issues in It Like Charging Issue 🥲 the adopter is not working properlyAnd The Device performance Display Camera Ara Very Good For Gaming I'll prefer This. There are some Heating Issue,4
iQOO9SE,Everything is good but fun os is like a hell if you try to merge to calls it will not happen like that many functionality is not working,1
iQOO9SE,I'm getting too much heating issues and Lagging issues. Don't waste of your money,1
iQOO9SE,huge battery drainage problem..not recommended at all,2
iQOO9SE,After one month usage back camera not working properly mostly when we clicked the image totally black.no images appeared,2
iQOO9SE,Battery backup is not good 😜Camera is averageSome heat issue When chargingOverall performance is average in this price,3
iQOO9SE,Phone is awesome but the battery could've been better Camera is nice UI management could've been better,4
iQOO9SE,THE device is Good I Got Some Issues in It Like Charging Issue 🥲 the adopter is not working properlyAnd The Device performance Display Camera Ara Very Good For Gaming I'll prefer This. There are some Heating Issue,4
iQOO9SE,This mobile camera's photo and video awesome  quality and also processor performance quality also best but battery quality some good 🙁 i am uploaded this mobile camera's photo and video,4
iQOO9SE,Best quality best camera best smartphone,4
RedmiNote9,very nice work battery backup nice camera best all system this product very good and service thank you flipkart⭐⭐⭐⭐⭐,5
RedmiNote9,Awesome...very nice pH......selfish camera is not satisfied but rear camera is nice..I love it....and scarlet red colour..just awesome 😊,4
RedmiNote9,It was very good mobile.i play FREE FIRE in high setting.good battery back up more than one and half day.display is very good 👍.camera if good 60mp back and 13mp front good picture.it is best for value of Money and look nice in hand.,5
RedmiNote9,Terrific purchase. Nice package wth this beauty. Love you Flipkart❤️,5
RedmiNote9,Nice product,5
RedmiNote9,Nice deal,5
RedmiNote9,Camera not well but display is dull and battery is well ...but some software problem is coming... After 6 months uses...,2
RedmiNote9,Excellent 👍👌,5
RedmiNote9,Nice phone..,3
RedmiNote9,No better,1
RedmiNote9,My experience with my previous phone (redmi note 6 pro) was amazing where as with note 9 the phoneis over heating and it's only been 4 days,1
RedmiNote9,"Worst phone. Camera is not good, battery 🔋 discharging very fast. Don't buy any Product in flipkart after buying you will face trouble in return if you don't like the product. Before flipkart was giving good services but now they are not. I am very disappointed.",1
RedmiNote9,Waste,1
RedmiNote9,Touch is not working properly some times... There is some issue in screen touch pad of phone. Need to check it by company or replace it.,1
RedmiNote9,BATTERY IS DRAINING QUICK,1
RedmiNote9,Don't get this product,1
RedmiNote9,Not good enough.,1
RedmiNote9,Hanging from very first day,1
SamsungGalaxyA23,Used the product from last two days..working fine..no lagging..apps are also works great..using realme 6 earlier..its a little bulky one from it and as its having big screen...using from one hand is a little bit difficult.so many samsung apps installed..a little bit irritating..battery works nice.NO CHARGER ADAPTER...Major concern as the USB Cable having Type C on both sides..So most probably you have to purchased a new adapter for it.I purchased it in the exchange.So here is the catch...,2
SamsungGalaxyA23,Purchased GOAT Green on 1st day sale. Battery charging speed with Samsung 25w C to C Adopter is good and enough and lasts around 40 hrs of normal use. I don't love hyper charging as it would damage the battery in future because my M30s lasts for 3 year 6 months without any problem until it was stolen by using the original 15 w charger only.  we can restrict signal distortions by using power saving mode as in most of areas there is conflict between 4g and 5g signals of network.The microphon...,3
SamsungGalaxyA23,"1. Good phone according to price (recommended for parents and normal usage)2. Performance (6GB Ram) is good for regular use (gaming performance not tested).3. Software is stable and it has plenty of features, but you have to setup it correctly on first boot and later change some settings to avoid junk apps, recommendations and ads.4. Camera is good as per price with  portrait mode, night mode ,food mode and pro mode but lacks hyperlapse/time lapse mode.5. I am using motorola 20 watt charg...",4
SamsungGalaxyA23,"Before this phone I was using vivo u10 so I will be writing review based on that.Camera of this phone is decent for this segment selfies are good.Design is eye catching purple colour looks good.Performance wise the phone is decent does the job well.How ever the battery is not upto the mark, firstly it does not seem to be 6000 mah battery, my vivo u10 battery holds up better than this even after 3 years of use.Secondly charging is very slow, I mean this phone claims charging at 25w but ...",4
SamsungGalaxyA23,"Well, I was using an M30s earlier so this phone kinda feels same, only faster.Build: although it weighs 200+ g but isn't much of a trouble. Feels tough. Do buy a back cover of course.Camera: the cam gives out colder pics which have to be edited to apply warm temperature. Selfies are really good unexpectedly. Display: for the price, getting Samsung's famous display is too much but IPS is okay too. Would have liked Always on display though for notifications.Performance: really smooth on...",5
SamsungGalaxyA23,"Disappointed with F14 phone. Fingerprint sensor malfunctioning. For adding fingerprint sensor was working but when I tried to unlock the phone it never ever opened. No response from fingerprint sensor. I tried resetting the phone, but didn't work. Mobile data connection problem: My Redmi 5g phone connection in 5g and 4g+ were very stable and strong. This F14 5g would take 60sec to 80sec for locking with 5g network. Some times it won't even connect to mobile data network and We need to switc...",1
SamsungGalaxyA23,Review after some days useProsDisplay - Pls Lcd is brighter than TFT LCDDesign - it's plastic built with glassy lookVariant - 6 GB is more smoother than 4 GBChipset - Exynos 1330 more battery efficient and latest 5nm technology chip for multitaskingBattery - 6000 MAH for lasting 2 days with normal usageCamera - primary and selfie both are decent at this price rangeSoftware - one UI 5.1 with Android 13 you can customize many things it has own unique featuresCons In the box you get o...,5
SamsungGalaxyA23,"Display - Very Bad. Even the cheapest Redmi phone has better LCD display.Battery - Slowly charges when turned on.Software- Not optimized. Android 13 / One Ui Core 5.1Looks - Huge bezels.Performance - Extreme heating issues even if a single app is open.Usage - Very uncomfortable holding, conversing, even keeping in pocket as most of the times it's warm to hot.Speakers and Camera are good for the price range.Processor- Exynos 1330 needs to be optimized as it gets hot.Final Verdict after...",1
SamsungGalaxyA23,"Pros- Overall performance is good, camera good,battery is excellent,  user friendly phone.Cons- No charger is provided which is biggest drawback as have to purchase charger separately which is additional expense also no protective glass and back cover is provided so have to buy all these separately which increases the overall costs.Other phones in this same budget range like vivo,lava,infinix  provide charger,protective glass and back cover. Samsung needs to look into this and atleast prov...",3
SamsungGalaxyA23,"Display - Very Bad. Even the cheapest Redmi phone has better LCD display.Battery - Slowly charges when turned on.Software- Not optimized. Android 13 / One Ui Core 5.1Looks - Huge bezels.Performance - Extreme heating issues even if a single app is open.Usage - Very uncomfortable holding, conversing, even keeping in pocket as most of the times it's warm to hot.Speakers and Camera are good for the price range.Processor- Exynos 1330 needs to be optimized as it gets hot.Final Verdict after...",1
SamsungGalaxyA23,"Good budget phone from samsung. 5g works good.Display brightness is quite low, but on par with other LCD panels. Overall a good device for moderate user",1
SamsungGalaxyA23,Battery not good while using phone get heatedWith 2-3days purchase phone restarted againand againsPoor phone don't buyEven they are not accept return of faulty product,1
SamsungGalaxyA23,Phone Suddenly stop running it is for 10 to 15 minutes please i am a student i am facing lot of problem in online study.,1
SamsungGalaxyA23,"Don't buy this phone very bad camera Quality , and flipkart is not ready to return for Quality perpose , very Bad Experience with Flipkart",1
SamsungGalaxyA23,"Heating Issue, major problem",1
SamsungGalaxyA23,Sound quality is too bad. Camera quality is normal.  Call display is not good. Not able to return the product.,1
SamsungGalaxyA23,It Is worse than realms.it is very very bad .,1
SamsungGalaxyA23,Lot of smudges on the back panel.The seller is not professional  enough,1
AppleiPhoneXR,"Awesome smart phone.... Loved it.Big display, awesome battery backup, Monster sounds, great colour, Apple durability what more u want.",5
AppleiPhoneXR,"It is really cool . This iPhone XR is really good and cheap also . Are you looking for a good phone ,good battery life , good performance, good camera, videography then look or go through it .❤️❤️",5
AppleiPhoneXR,This phone is Epic💕💕💕Just loved it!! Camera is the best part while battery backup is way better than other iphones ! Display is fine dont worry🤦🏻‍♀️✨,5
AppleiPhoneXR,"I received my phone packaged properly and there were no issues with delivery. Now coming to the phone, I would like to rate it 4 stars.Camera - Decent camera but there are much better camera out there for the price. This camera is good for 2018 phone but outdated for 2021 phone. If you like to click macro shots of flowers, insects then it might be better to look elsewhere. Landscape and portrait photos are excellent.Battery - Great battery backup and would easily last a day  for an avera...",4
AppleiPhoneXR,Awesome phone. Its my 2nd iPhone XR. Still best in 2020. Much better than iPhone 11. Thanks flipkart for this special offer. Many Many thanks to Apple for make this beautiful device. Its far better than Android,5
AppleiPhoneXR,"Writing this review after using iPhone XR for almost six months, a total value for money phone. Battery performance is pretty nice in comparison to other iPhones.Camera is superb. Looking forward for iOS 14 update. I would recommend to buy XR instead of SE2 .",5
AppleiPhoneXR,Very nice product with great features.... superior quality... mind-blowing purchase... thanks alot 😊IPhone XR is superb.,5
AppleiPhoneXR,😍😍 My 1st iPhone and really i love itt.... I moved android to iOS and its very good experience ..new gui and new things.specially i love 😍 the display...,4
AppleiPhoneXR,"Let’s keep it simple,Phone is damn smooth and if you are coming from Android, you will really notice the difference no matter which smartphone you used earlier.Pros:1. Camera and image processing (portrait modes)2. Battery (7hrs screen on time) i.e. all day battery life3. iOS (If you are coming from Android, you will need 2 days to get used to it.. like gestures and all but once you are into it, there's no way turning back. Animations are refined and you will enjoy them)4. Face ID is su...",4
AppleiPhoneXR,"Not sure why I bought this. Must be an accident. Why? Will, 1. Display is not even Full HD. Retina display is a gimmick.2. Camera is overrated. Nothing's extraordinary about it.3. Performance, well, if you're not allowed to customize, not installing apps or games, how will you calculate performance? Remember, Windows 10 S? It's same. 4. OS is nothing special, like the android. Only miss the Lumia phones! 5. Battery is so so. Better not talk about it. Oh yes, this model comes with a char...",1
AppleiPhoneXR,"PLEASE DONT USE FLIPKART E-COMMERCE PLATFORM - BOLD AND CAPITAL - Delivered a faulty iphone XR - screen not working with soft, hard and factory reset, Apple service center advised to return but still Flipkart ""interrogates the customer - where, when, why, how!!!"" - working professional like me would suffer between equations of Flipkart vs Apple vs seller - Filpkart even do not have customer support sync where they foolishly call to check if product is working despite raising a complaint - pat...",1
AppleiPhoneXR,"The brand new iPhone XR went dead within 2 weeks of purchase! After spending so much money in buying a top of the line product, one doesn't expect this. And I'm left stranded without a phone while dealing with a personal emergency.Further, the Apple help line or service centre are not open on Sundays. I expected more from Apple if they're serious about the Indian market and if they have to charge a premium for their products.",1
AppleiPhoneXR,Died after 2 months of purchase,1
AppleiPhoneXR,there was no exchange benefit.   flipkart didnt follow what they promised...  not happy.,1
AppleiPhoneXR,Seem there is some issue with this phone mic. I got many complaints from my oponent. I also tried with wifi calling also.,1
AppleiPhoneXR,the battery is taking very long to get charged competely a i kept it for charging a  10% and it took 4 hours to get charged to 87%,1
AppleiPhoneXR,battery backup null,1
AppleiPhoneXR,Worst product. Don’t buy this online,1
Realme85G,superb mobile best camara best performance good battery 🔋 all over very very good mobile budget 5g mobile phone,5
Realme85G,Good budget 5g Smartphone.Dimensity 700 it's excellent...(7nm)Battery life is Good.Camera it's not good as expectedBeing an IPS Display it's Quite impressive & Smooth...For My point of view Device is quite Good..at this price Range..,5
Realme85G,"Camera :- good photos , portrait is fabulous, AI is excellentBattery :- very goodDisplay :- very good much like amoled Performance :- fabulous performanceoverall a good allrounder phone go for it",5
Realme85G,"After 14 days used, observed get as I expect camara is good , bettery back up is good ,I am Happy with this lv",5
Realme85G,Very very very good phone go for it.At this price range it is very good and nice phone...,5
Realme85G,"Overall a good budget friendly phone at this price.still expected some more smooth performance of some apps, which is missing.there are some apps which don't perform smoothly.The best feature of the phone is it's battery life.",3
Realme85G,Nice mobile I am so happy thanks filpkart I am very halpful display is awesome 😎 smoot & full amolad display ..... Android 11 is best performance 😎😍😍😍👌,5
Realme85G,Super phone in very good camera and very super sounds like very good,5
Realme85G,"Good front camer with selfie, back camera is average in normal and low light, but day light and sunshine it's best .... resolution is good, but not as I expected as per specification. If Refresh rate will be atleast 120 hz instead of 90 it's more impact on 5G handset.",4
Realme85G,"After using 15days I am writing this review.1)Speaker problem, 2)display ok3)camera just as average,4) prosesor fully slow 5)charging it's takes 3+hours for full battery ,fully disappointed with this.My request is that don't  go for this real me 8 5G mobile. Because in this range  good mobiles are thr in market ,just for 5G if u select this, totally u also get disappoint like me .And now a days replacement policy from Flipkart totally headache ,even they are not allowing for replaceme...",1
Realme85G,Camera stopped working just after 17 days of purchase. What  rating should be expected if such things happen with these branded phones that you invest your hard earned money and get a flop product which starts diminishing in just 17 days. 1 star is also not acceptable,1
Realme85G,In this phone camera quality is good but some bugs in camera after take 3 to 4 photo camera is shut down  and photo is not click by camera. And due to this bugs my banking apps not working in this phone .So i want to change this phone . So i want to emmideatte change this phone . Please some body help me,1
Realme85G,Don't waste money in this cheap product. As there was is no quality in camara and even seller not accepting the return request. Very worst and overall I should give zero star but no option for the that.,1
Realme85G,Mobile screen gets switch offLocking system is not contemporary,1
Realme85G,Bought this one week ago but facing issue from mic Flipkart customer care support is very bad they can't replace my mobile,1
Realme85G,This phone hangs a lot     Request from all of you don't buy any,1
Realme85G,Worst phone ever recived,1
Realme85G,WORST EVER MOBILE FROM REAL MECamera is only 1 Star as it hangs most of the timeBattery Back up is very very poor & needs 3 times a day to charge it.Slow processing n a lot of defect in this mobile..If Realme Company can help to return it as the seller also did't accept return . Worst  seller 0 star for him.0 star in value for money as its worthless,1
VivoV215G,Camera wise very great in day light condition. But in low light it's need improvement. Looks wise little bit of outdated in front side.Back is good for giving matte glass but side frame must be metal.Display is awesome in every lighting condition.Battery is ok for moderate usage.,5
VivoV215G,Best selfie on this segment1. Design is excellent its slim and lightweight2. Display is perfect amoled  and 90hz is smooth brightness is good enough. Always on display is here.3. Battery is good even with 4000mah ts lasts for a full day charging is super fast. Screen on time is more than 5hours4. Earphone and usb c to 3.5 mm jack is here5. Funtouch OS is fun to use. It has lot of feature and customise option6. Processor is good enough i can say its not in this segment you will get bette...,5
VivoV215G,So First af all I want to give thanks to my cousin who gave me the beautiful advice to buy this phone...at first I think to buy one phone but finally I just impressed with the edge cutting design and slimness of the phone and then I just buy 2 varients of Vivo V21 by selling one kIdNI of my cousin who advised me to by this...Now He Is In Moon As I Already Sold His Another One for My Previous Phone  That Is WING...🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,5
VivoV215G,The phone is good specially the camera was osm its spotlight selfie is made ur pic memorable in night also with ois great phone in that price... 😍❤️,5
VivoV215G,Very good mob vivo v21 nice design very good camera quality m happy buy this mob thanks filipkart and thanks to vivo company this is 5g set m from one of the best selfie camera and very good back camera battery backup approxmity good mob do good work I used this phone since 16 may 2021 and do good work till now no waste of money I first time use vivo m using samsung since 2009 to 2021 may I first time buy other company I get good respond till now by this vivo v21 I get the very good and very ...,5
VivoV215G,"Stunning device. Camera is really very good and Vivo has a name for camera but they should have offered a telephoto with this device. Phone very fast, very smooth. Mediatek Dimensity 800 is a sharp processor. Battery? Playing games for 3 1/2 hours at 100%. Now after 3 and 1/2 hours 65%. Selfie camera is superb. Unparallel. There is no comparable phone with Vivo v21 5G in Selfie. No high end phones also. Only one Telephoto and SD card could have fulfilled my wish. Build quality? Superb. Sound ...",5
VivoV215G,Love this phone Vivo is always awesome . Camera awesome battery is good. In hand feel very good. Overall a good phone . But price is high .,5
VivoV215G,The most camera centric phn.performance wise it's completely awsome as I don't play games in my phone so no trouble in battery backup.I saw many reviews of many youtuber or blogger and they said that sharpness or rather exposure quality of camera is not that much good but I can't accept thatIt's really superb from my end.,5
VivoV215G,"Loved it... It's a fantastic smartphone with very premium design. Thanks to VIVO for making a beautiful smartphone and thanks to FLIPKART for very fast delivery.*PROS - CAMERA, DESIGN, DISPLAY and BUILD QUALITY.*PROS - LIGHT WEIGHT and VERY SLIM & SLEEK DESIGN.*PROS - IN HAND FEEL is very GOOD, LOVED IT...*CONS - PROCESSOR ( "" DIMENSITY 800 U "" ) is used. But it should be higher than thismay be (DIMENSITY 1000 or 1200) should be better at this price range. But never mind it performance...",4
VivoV215G,"Product quality is not upto the mark1. Back camera is not good2. Front camera is not good it adds extra layer which makes pictures look like artificial also night mode camera pictures look weird.3. Performance wise it's also not good, since two day it hang twice.4. Only after using for 1 week, it's earphone has stopped working.",1
VivoV215G,"Not a Value of money  , didn't reached my expectation. Go for other mobile.  And especially didn't go with exchange old Mobile",1
VivoV215G,Mobile network problem is big issue 😞😞,1
VivoV215G,Purchased the mobile mainly for camera but I am highly disappointed.Camera quality is very poor.,1
VivoV215G,Very Low sound. Not worthy for 30 k.,1
VivoV215G,Network issue is the main problem on this product please don't take this product I am facing many complaints on this product and mainly vivo Customer care no response properly,1
VivoV215G,I got my mobile on 3rd September and really I am very disappointed with the mobile.the mi note 8 camera beating the vivo v21 5g camera in night mode.also on standby mode bettry reducing 7% to 10 % . I am.really very disappointed and I spent 30000 for this mobile,1
VivoV215G,"Mobile is completely useless .. Wasted money,. The camera is useless, the sensors are not working .. not return & no replacement on flipcart ... Flipcart is fraud",1
VivoV215G,"Battery heating problem, camera quality average",1
SamsungGalaxyS20FE,Display:The display has a Super Amoled Panel. It has a fast refresh rate of 120hz. The colors are saturated as usual in a Super Amoled panel. The display is very bright as well. It is very smooth. But there is always stutter because of the Adaptive Refresh Rate.UI:Packed of features. There is no doubt that Samsung is one of the best UI out there for Android.Battery:The phone has 4500mah. Easily lasts a day. Could last even longer if used in 60hz. The phone supports upto 25w charging. I...,5
SamsungGalaxyS20FE,Great delivery and awesome condition with best market price very much satisfied,5
SamsungGalaxyS20FE,"Display and Camera have top notch quality.Battery was an issue during the setup. Once my phone was completely set up with all the apps, now the back up has improved*Tip : Put your phone in Medium Power Saving Mode and you are good to go.I get one day battery backup with normal usage.*Note : I don't play games on this device since it is my work phone. Rest of the business apps, calls and camera is used regularly.Performance is quite okay. Nothing to complain there.Build quality is gre...",4
SamsungGalaxyS20FE,"Display is good , fingerprint sensor is unaccurate most of the time , performance is good for normal usage but not at all good for gaming.. can't play COD for more than 5 mins.. battrey life is the worst part of this phone... Camera is Very Good  .. Don't buy this phone now",1
SamsungGalaxyS20FE,Go for Qualcom Smapdragon processor(5g) because exynos processor warmth up a little bit more but not heat up like an iron box.Due to the warm from processor. the processor under clock the performance for the better management of warmth.Other than that it is a very good phone.Camera  5/5.Display  5/5.Design  5/5.Processor  4/5.Build quality 5/5.Suggestions = if you are interested in gaming with the exynos not recommended go for Qualcom Smapdragon (5g) version,5
SamsungGalaxyS20FE,Pros 1 rear camera is just great with space zoom you will have alot of  fun 2 display is super smooth at 120hz 3 performance is great 4 samsung dex is just amazing 5 face lock is just super fast6 and got all the premium flagship touchesCons1 front camera isn't good its average 2 battery backup is not up to the markThe mobile is great for one who is looking a flagship level device with a samsungs trust and big service network,5
SamsungGalaxyS20FE,"Been using the Phone for about a month. Till now there haven't been any issue with the phone but when you buy do keep in mind that it is not a gaming phone.Playing games on this phone will make you feel bad about your purchase. Rest using heavy apps like Adobe rush and other video editing app will not be an issue.This model has Exynos 990, it drains battery super fast and you might have to charge phone twice a day.Cons:1. Battery drains fast.2. Fixed focus in camera.3. It supports 25W c...",4
SamsungGalaxyS20FE,"Absolutely top product from samsung and I bought this for camara actually and to tell you the truth it didn't disappoint me at all. Exposure and colours are great even in low light. I have not tested it in daylight but seeing its perfotmance in room and in low light I am sure it can beat any phone in terms of camara quality. Price wise it is just half of iphone 12 pro and perormance wise it is great. Processer, look wise it feels premium, no doubt.",5
SamsungGalaxyS20FE,"Overall a solid daily driver with good cameras, great display and above average battery life! However, had expected better performance from the camera set up!",4
SamsungGalaxyS20FE,Heating issuePhone started heating within 5 mins of use. Also Battery drains faster. Do not buy this phone.,1
SamsungGalaxyS20FE,"This is the worst phone in the world. Samsung & Flipkart are scammers. I initiated a return process within 1 after I got the product and the technician who visited falsely uploaded that the phone is working fine and return got rejected. Jeeves technicians are the worst scammers. This phone is unusable. It heats up like an iron box, and the battery drains like helll!! If you decide to buy this phone, please buy a refrigerator along with it to cool it down. Samsung is scamming the entire world ...",1
SamsungGalaxyS20FE,"Display is good , fingerprint sensor is unaccurate most of the time , performance is good for normal usage but not at all good for gaming.. can't play COD for more than 5 mins.. battrey life is the worst part of this phone... Camera is Very Good  .. Don't buy this phone now",1
SamsungGalaxyS20FE,"its started heating from day one with normal usage, worst product by Samsung",1
SamsungGalaxyS20FE,Its 3rd quality product dont buy any one very overheat without any usage. I hv request 3 time for return but it all time danay. Very worthless product dont buy any one...,1
SamsungGalaxyS20FE,Main problem is battery overheating,1
SamsungGalaxyS20FE,"This phone purchase is a waste of money even don't  buy any expensive Electronic  items from flipkart . ,battery  life of phone  is very poor sometimes phone power off automatically  phone have heating problem also, return policy of flipkart  is pathetic .",1
SamsungGalaxyS20FE,Overheating problem a lot.Tried everything.After 15 min of on call time.Can I get a replacement.,1
SamsungGalaxyS20FE,Mobile handset already activated 😞😞,1
Pizza,Its good.but size is small,4
Pizza,Very good product thank u,5
Pizza,Very bad,1
Pizza,Very nice,5
Pizza,Very nice product and high quality loved it,5
Pizza,"Does not look good, it's thin like a Tin plate with some grey quoting.",3
Pizza,Okay,4
Pizza,Very bad,1
Pizza,"Does not look good, it's thin like a Tin plate with some grey quoting.",3
Pizza,Its good.but size is small,4
Pizza,Okay,4
Pizza,Very good product thank u,5
Pizza,Very nice,5
Pizza,Very nice product and high quality loved it,5
Salad,Don't buy this product.Very cheap quality of their blade.,1
Salad,This is ok ok product...,4
Salad,Product Plastic quality is not very good. Flexible and risky product,1
Salad,Very bad 😞😞😔😞😞,1
Salad,Never buy this... Its not worth the money.. Build quality third class,1
Salad,Good product...,3
Salad,Very bad product,1
Coffeemaker,"Does it's job, solid SS material smooth finish.Just do remember not to over press your coffe powder. Continental coffe is the best value for money 2 teaspoon full is enough for 4 to 6 cups. And following is for the few among us...Filter coffe not instant coffe. This product is Not for the instant coffe.",5
Coffeemaker,Best coffee filter in the market..authentic filter coffee could be make so easy..The coffee maker is strong and sturdy and of very good quality...superbbb product !,5
Coffeemaker,Premium quality coffee filter..works well..perfect for 2 to 3 cups of coffee for daily use..my mom just loved it..,5
Coffeemaker,Nice and small,5
Coffeemaker,Thanks you,5
Coffeemaker,Nice product,5
Coffeemaker,Nice 👍,4
Coffeemaker,Nice,5
Coffeemaker,Waste not in filter,1
Coffeemaker,Waste not in filter,1
Coffeemaker,It's very small not satisfied,1
Coffeemaker,"Had to return because there was no filter, only two simple glasses.",1
Coffeemaker,Worst,1
Coffeemaker,Bad,1
Coffeemaker,Not expecting a very small size,2
Coffeemaker,Too small as per price,2
Coffeemaker,It is not fitting properly,2
Coffeemaker,Average,3
Toaster,Does the job quite well. Easy and hassle-free. A good product overall 👍 👍,4
Toaster,very nice good produc thank you Flipkart,5
Toaster,Good product must buy,5
Toaster,Superior 🧡🧡🧡,5
Toaster,Awsome toster value of money,5
Toaster,Go for it...,4
Toaster,Product is quit good.... need enlarge size too... den it will be better,4
Toaster,no good very easy to broken.. no buy this,1
Toaster,Very nice,4
Toaster,no good very easy to broken.. no buy this,1
Toaster,"Worst product not upto the mark, it is not toasting well. Waste of money. Wire is very short. My old prestige toaster is very good when compared with this. If the sellers are not good flifkart can Remove such seller. We are believing only flipkart. Since you put assured we are buying. Sorry to say this",1
Toaster,Damaged product,1
Toaster,Not good,1
Toaster,How I expected not like that product. Average,1
Toaster,Damaged product,1
Toaster,After 1 day used it got cracked.. very fragile outer part is .. do not buy this product..,1
Toaster,When toaster is on top lid is getting overheated and smoke is coming from the  springs and green indicators are not working. Thats  why i am not ordering any items. Now iam not going to order any more from your flip cart. And toaster is having 1year warranty. Thank you.,1
Toaster,Very bad product,1
Microwave,"Awesome microwave within a perfect price.I am using it for last 13 days and I must say that,this is working perfectly good.My only advice to all of you specially who were going to use the microwave for the 1 st time,that stricly avoid any kind of metal to use in it,though it is clearly written in the book comes with it,but after everything I want to warn you that don't use any kind of metal to avoid any of temporary/permanent damaged.Except this,everything is just fantastic.",4
Microwave,This is one of the best budget microwave available in the market and the pricing of the product on the offer period makes it more pocket friendly to the users. Now there are products that are available at a creeper price to but this is a trusted brand and you can buy the product without thinking much about the after sales tension like repairs and maintenance.,5
Microwave,"We've been using this MwO for over a month now, almost daily and for every meal. It is the perfect heating device for a small family like ours (3 of us). We have another much bigger and fancier one in the kitchen, with grill, convection, etc., purchased with a lot of enthusiasm but hardly used.The idea is to keep it near the dining table. Because all that most of us do with it is heat food just before eating. This one does the job perfectly well, besides cooking the occasional idli, egg p...",5
Microwave,"This is a basic but up to the mark microwave by Bajaj. Its 17L but is sufficient for normal usage like heating up food. I go one step ahead and prepare ghee as well as cakes in it, I am super thrilled with this product. Moreover delivery was prompt by Flipkart and the Bajaj Customer Care people called immediately for a demo of the product. For the price above, its totally worth it.",5
Microwave,Very good at low prices.It Good! It Good! This is Very easy to use for all family members. Very nice to design and view. It takes up very little space to keep in the kitchen. I am happy and satisfied for this.,4
Microwave,"Don't even bother about any other solo microwave model. flipkart you flip my mind with ur Good service, responsible people & Bajaj (can't beat them in customer service). besides the height , width & weight of this product is like feather. You/mum/dad/younger siblings can move it anywhere you like in any corner & such a sleek model.",5
Microwave,"Well , while buying this microwave I didn't actually know what a convection , grill or solo microwave meant . Please research on different types of microwaves available in market and decide before hand what type you want to buy.This microwave doesn't come with bells and whistles . It has simplest of the controls ( power setting and timer ) . You choose according to your need ( Based on trial and error ) . Rest everything is average including build quality , asthetics etc.",4
Microwave,Good,3
Microwave,I have been using this from past almost 2 yrs now. Works absolutely fine. Perfect for daily kitchen needs. Just keep the interior clean to avoid food odours. Recommendation from my side.,5
Microwave,Waste one. This is not a microwave oven. More then my food My bowl only getting heat. Deforest option not available. I kept frozen chicken for defreez. But it's become half boiled. At last the bell sound is waking up everybody who sleeps in my bed room. I applied for replace with Samsung oven. But they denied. Total waste of money. I am using Samsung oven at my office. And Bajaj at home. I can see the huge difference. Just to save 2k Rs. I brought Bajaj. But I lost 4k. Pls go for Samsung.,1
Microwave,This product is waste of money... Not proper heat food,1
Microwave,product is Average but do not purchase from flipkart ...because no return policy for this product ..u can only change within a week,1
Microwave,not good,1
Microwave,Waste,1
Microwave,Not working properly.,1
Microwave,bad,1
Microwave,this is very basic functionality item so please  buy upgraded,1
Microwave,Stopped working after two months. used it for 4 to 5 times. very cheap product dont buy.,1
Vacuumcleaner,Not good waste of money,2
Vacuumcleaner,Suction is not good,2
Vacuumcleaner,Stupid robot. Not sufficient to perform battery problem and not enough suction flow,2
Vacuumcleaner,The machine stopped working.. The wiper blades are not moving even though the machine is moving,1
Vacuumcleaner,Good,5
Vacuumcleaner,Awesome. It also works on cemented floors. It's awesome for wet mopping also. Very very happy. But I'm scared if the front portion gets damaged because of the strike on the wall!!. Sensors should be more efficient that the machine does not strike on the wall.,5
